Año de Oferta Pública,Nombre de la Convocatoría,Tipo de Accesso,Cuerpo/Especialidad ó Categoría Profesional,Número de Plazas,Fin de plazo,Publicación de la convocatoria,Url BOJA,¿Ha habido modificaciones en la convocatoría?,Estado,Url de accesso,Fecha de extracción
2019,A1.1100 Administradoras/Administradores Generales (Estabilización),Personal Funcionario - Acceso libre,A1.1 Cuerpo Superior de Administradoras y Administradores,98,21/11/2019,BOJA nº 205 de 23/10/2019,https://www.juntadeandalucia.es/institutodeadministracionpublica/servlet/descarga?up=134883,Yes,Convocatoria 3º ejercicio,https://www.juntadeandalucia.es/institutodeadministracionpublica/publico/seleccionjunta.filter?step=read&cp=1&id=1&chm=-1&ca=-1&cu=15&v=1&cdp=-1&ch=50&cd=221883,2021-11-02
2019,A1.1200 Administradoras/Administradores de Gestión Financiera (Estabilización),Personal Funcionario - Acceso libre,A1.1 Cuerpo Superior de Administradoras y Administradores,12,21/11/2019,BOJA nº 205 de 23/10/2019,https://juntadeandalucia.es/boja/2019/205/BOJA19-205-00052-15516-01_00163731.pdf,Yes,Convocatoria 3º ejercicio,https://www.juntadeandalucia.es/institutodeadministracionpublica/publico/seleccionjunta.filter?step=read&cp=1&id=1&chm=-1&ca=-1&cu=15&v=1&cdp=-1&ch=50&cd=221885,2021-11-02
2018,A1.1100 Administradoras/Administradores Generales (Promoción Interna),Personal Funcionario - Promoción interna,A1.1 Cuerpo Superior de Administradoras y Administradores,280,NaN,BOJA nº 84 de 6 de Mayo de 2019,https://www.juntadeandalucia.es/institutodeadministracionpublica/servlet/descarga?up=130987,No,Oferta de plazas vacantes,https://www.juntadeandalucia.es/institutodeadministracionpublica/publico/seleccionjunta.filter?step=read&cp=1&id=1&chm=-1&ca=-1&cu=15&v=1&cdp=-1&ch=50&cd=214575,2021-11-02
2018,A1.1200 Administradoras/Administradores de Gestión Financiera (Promoción Interna),Personal Funcionario - Promoción interna,A1.1 Cuerpo Superior de Administradoras y Administradores,104,NaN,BOJA nº 84 de 6 de Mayo de 2019,https://juntadeandalucia.es/boja/2019/84/BOJA19-084-00046-6309-01_00154668.pdf,No,Proceso finalizado,https://www.juntadeandalucia.es/institutodeadministracionpublica/publico/seleccionjunta.filter?step=read&cp=1&id=1&chm=-1&ca=-1&cu=15&v=1&cdp=-1&ch=50&cd=214577,2021-11-02
2018,A1.1100 Administradoras/Administradores Generales,Personal Funcionario - Acceso libre,A1.1 Cuerpo Superior de Administradoras y Administradores,105,21/11/2019,BOJA nº 205 de 23/10/2019,https://www.juntadeandalucia.es/institutodeadministracionpublica/servlet/descarga?up=134871,Yes,Convocatoria lectura del 3º ejercicio,https://www.juntadeandalucia.es/institutodeadministracionpublica/publico/seleccionjunta.filter?step=read&cp=1&id=1&chm=-1&ca=-1&cu=15&v=1&cdp=-1&ch=50&cd=214407,2021-11-02
2018,A1.1200 Administradoras/Administradores de Gestión Financiera,Personal Funcionario - Acceso libre,A1.1 Cuerpo Superior de Administradoras y Administradores,85,21/11/2019,BOJA nº 205 de 23/10/2019,https://www.juntadeandalucia.es/institutodeadministracionpublica/servlet/descarga?up=134897,Yes,Convocatoria lectura del 3º ejercicio,https://www.juntadeandalucia.es/institutodeadministracionpublica/publico/seleccionjunta.filter?step=read&cp=1&id=1&chm=-1&ca=-1&cu=15&v=1&cdp=-1&ch=50&cd=214409,2021-11-02
2017,A1.1100 Administradoras/Administradores Generales (Promoción Interna),Personal Funcionario - Promoción interna,A1.1 Cuerpo Superior de Administradoras y Administradores,NaN,NaN,NaN,NaN,No,Proceso selectivo unificado con OEP 2018,https://www.juntadeandalucia.es/institutodeadministracionpublica/publico/seleccionjunta.filter?step=read&cp=1&id=1&chm=-1&ca=-1&cu=15&v=1&cdp=-1&ch=50&cd=204323,2021-11-02
2017,A1.1200 Administradoras/Administradores de Gestión Financiera (Promoción Interna),Personal Funcionario - Promoción interna,A1.1 Cuerpo Superior de Administradoras y Administradores,NaN,NaN,NaN,NaN,No,Proceso selectivo unificado con OEP 2018,https://www.juntadeandalucia.es/institutodeadministracionpublica/publico/seleccionjunta.filter?step=read&cp=1&id=1&chm=-1&ca=-1&cu=15&v=1&cdp=-1&ch=50&cd=204325,2021-11-02
2017,A1.1100 Administradoras/Administradores Generales,Personal Funcionario - Acceso libre,A1.1 Cuerpo Superior de Administradoras y Administradores,40,NaN,NaN,NaN,No,Proceso selectivo unificado,https://www.juntadeandalucia.es/institutodeadministracionpublica/publico/seleccionjunta.filter?step=read&cp=1&id=1&chm=-1&ca=-1&cu=15&v=1&cdp=-1&ch=50&cd=204239,2021-11-02
2017,A1.1100 Administradoras/Administradores Generales (Estabilización),Personal Funcionario - Acceso libre,A1.1 Cuerpo Superior de Administradoras y Administradores,46,NaN,NaN,NaN,No,Proceso selectivo unificado,https://www.juntadeandalucia.es/institutodeadministracionpublica/publico/seleccionjunta.filter?step=read&cp=1&id=1&chm=-1&ca=-1&cu=15&v=1&cdp=-1&ch=50&cd=221875,2021-11-02
2017,A1.1200 Administradoras/Administradores de Gestión Financiera (Estabilización),Personal Funcionario - Acceso libre,A1.1 Cuerpo Superior de Administradoras y Administradores,3,NaN,NaN,NaN,No,Proceso selectivo unificado,https://www.juntadeandalucia.es/institutodeadministracionpublica/publico/seleccionjunta.filter?step=read&cp=1&id=1&chm=-1&ca=-1&cu=15&v=1&cdp=-1&ch=50&cd=221877,2021-11-02
2017,A1.1200 Administradoras/Administradores de Gestión Financiera,Personal Funcionario - Acceso libre,A1.1 Cuerpo Superior de Administradoras y Administradores,40,NaN,NaN,NaN,No,Proceso selectivo unificado,https://www.juntadeandalucia.es/institutodeadministracionpublica/publico/seleccionjunta.filter?step=read&cp=1&id=1&chm=-1&ca=-1&cu=15&v=1&cdp=-1&ch=50&cd=204241,2021-11-02
2016,A1.1100 Administradoras/Administradores Generales (Promoción Interna),Personal Funcionario - Promoción interna,A1.1 Cuerpo Superior de Administradoras y Administradores,160,21/10/2016,"BOJA núm. 180, de 19 de septiembre de 2016",http://juntadeandalucia.es/boja/2016/180/BOJA16-180-00034-15935-01_00098291.pdf,No,Proceso finalizado,https://www.juntadeandalucia.es/institutodeadministracionpublica/publico/seleccionjunta.filter?step=read&cp=1&id=1&chm=-1&ca=-1&cu=15&v=1&cdp=-1&ch=50&cd=187029,2021-11-02
2016,A1.1200 Administradoras/Administradores de Gestión Financiera (Promoción Interna),Personal Funcionario - Promoción interna,A1.1 Cuerpo Superior de Administradoras y Administradores,80,21/10/2016,"BOJA núm. 180, de 19 de septiembre de 2016",http://juntadeandalucia.es/boja/2016/180/BOJA16-180-00034-15935-01_00098291.pdf,No,Proceso finalizado,https://www.juntadeandalucia.es/institutodeadministracionpublica/publico/seleccionjunta.filter?step=read&cp=1&id=1&chm=-1&ca=-1&cu=15&v=1&cdp=-1&ch=50&cd=187035,2021-11-02
2016,A1.1100 Administradoras/Administradores Generales,Personal Funcionario - Acceso libre,A1.1 Cuerpo Superior de Administradoras y Administradores,90,16/01/2017,"Resolución de 7 de diciembre de 2016 (BOJA núm. 238, de 14 de diciembre de 2016)",http://juntadeandalucia.es/boja/2016/238/BOJA16-238-00050-21762-01_00104020.pdf,No,Proceso finalizado,https://www.juntadeandalucia.es/institutodeadministracionpublica/publico/seleccionjunta.filter?step=read&cp=1&id=1&chm=-1&ca=-1&cu=15&v=1&cdp=-1&ch=50&cd=187027,2021-11-02
2016,A1.1200 Administradoras/Administradores de Gestión Financiera,Personal Funcionario - Acceso libre,A1.1 Cuerpo Superior de Administradoras y Administradores,86,NaN,"Resolución de 7 de diciembre de 2016 (BOJA núm. 238, de 14 de diciembre de 2016)",http://juntadeandalucia.es/boja/2016/238/BOJA16-238-00050-21762-01_00104020.pdf,No,Proceso finalizado,https://www.juntadeandalucia.es/institutodeadministracionpublica/publico/seleccionjunta.filter?step=read&cp=1&id=1&chm=-1&ca=-1&cu=15&v=1&cdp=-1&ch=50&cd=187033,2021-11-02
2016,A1.1100 Administradoras/Administradores Generales (Cupo promoción personal laboral),Promoción horizontal (cruzada),A1.1 Cuerpo Superior de Administradoras y Administradores,55,21/06/2017,"Resolución de 16 de mayo de 2017, de la Secretaría General para la Administración Pública, por la que se convocan pruebas selectivas (BOJA núm. 95 de 22 de Mayo de 2017)",http://juntadeandalucia.es/boja/2017/95/BOJA17-095-00024-8806-01_00114026.pdf,No,Listado definitivo de personas aprobadas en la oposición,https://www.juntadeandalucia.es/institutodeadministracionpublica/publico/seleccionjunta.filter?step=read&cp=1&id=1&chm=-1&ca=-1&cu=15&v=1&cdp=-1&ch=50&cd=187031,2021-11-02
2013,A1.1100 Administradoras/Administradores Generales (Promoción Interna),Personal Funcionario - Promoción interna,A1.1 Cuerpo Superior de Administradoras y Administradores,29,06/05/2014,"BOJA núm. 69, de 9 de abril de 2014",http://juntadeandalucia.es/boja/2014/69/BOJA14-069-00021-6021-01_00045665.pdf,No,Proceso finalizado,https://www.juntadeandalucia.es/institutodeadministracionpublica/publico/seleccionjunta.filter?step=read&cp=1&id=1&chm=-1&ca=-1&cu=15&v=1&cdp=-1&ch=50&cd=172839,2021-11-02
2013,A1.1200 Administradoras/Administradores de Gestión Financiera (Promoción Interna),Personal Funcionario - Promoción interna,A1.1 Cuerpo Superior de Administradoras y Administradores,30,06/05/2014,"BOJA núm. 69, de 9 de abril de 2014",https://www.juntadeandalucia.es/institutodeadministracionpublica/servlet/descarga?up=94653,No,Proceso finalizado,https://www.juntadeandalucia.es/institutodeadministracionpublica/publico/seleccionjunta.filter?step=read&cp=1&id=1&chm=-1&ca=-1&cu=15&v=1&cdp=-1&ch=50&cd=172841,2021-11-02
2013,A1.1200 Administradoras/Administradores de Gestión Financiera,Personal Funcionario - Acceso libre,A1.1 Cuerpo Superior de Administradoras y Administradores,59,14/10/2014,BOJA Nº 183 de 19/09/2014,https://www.juntadeandalucia.es/institutodeadministracionpublica/servlet/descarga?up=97335,No,Proceso finalizado,https://www.juntadeandalucia.es/institutodeadministracionpublica/publico/seleccionjunta.filter?step=read&cp=1&id=1&chm=-1&ca=-1&cu=15&v=1&cdp=-1&ch=50&cd=172827,2021-11-02
2010,A1.1100 Administradoras/Administradores Generales (Cupo promoción personal laboral),Personal Funcionario - Promoción interna,A1.1 Cuerpo Superior de Administradoras y Administradores,20,24/09/2011,BOJA Nº 172 de 01/09/2011,https://www.juntadeandalucia.es/institutodeadministracionpublica/servlet/descarga?up=68475,No,Proceso finalizado,https://www.juntadeandalucia.es/institutodeadministracionpublica/publico/seleccionjunta.filter?step=read&cp=1&id=1&chm=-1&ca=-1&cu=15&v=1&cdp=-1&ch=50&cd=110747,2021-11-02
2010,A1.1100 Administradoras/Administradores Generales,Personal Funcionario - Acceso libre,A1.1 Cuerpo Superior de Administradoras y Administradores,90,11/08/2011,BOJA Nº 140 de 19/07/2011,https://www.juntadeandalucia.es/institutodeadministracionpublica/servlet/descarga?up=67105,No,Proceso finalizado,https://www.juntadeandalucia.es/institutodeadministracionpublica/publico/seleccionjunta.filter?step=read&cp=1&id=1&chm=-1&ca=-1&cu=15&v=1&cdp=-1&ch=50&cd=110707,2021-11-02
2010,A1.1200 Administradoras/Administradores de Gestión Financiera,Personal Funcionario - Acceso libre,A1.1 Cuerpo Superior de Administradoras y Administradores,10,08/08/2011,BOJA Nº 138 de 15/07/2011,https://www.juntadeandalucia.es/institutodeadministracionpublica/servlet/descarga?up=66761,No,Proceso finalizado,https://www.juntadeandalucia.es/institutodeadministracionpublica/publico/seleccionjunta.filter?step=read&cp=1&id=1&chm=-1&ca=-1&cu=15&v=1&cdp=-1&ch=50&cd=110709,2021-11-02
2009,A1.1100 Administradoras/Administradores Generales,Personal Funcionario - Promoción interna,A1.1 Cuerpo Superior de Administradoras y Administradores,40,29/04/2009,Boja Nº 65 de 03/04/2009,http://www.juntadeandalucia.es/boja/2009/65/d10.pdf,No,Proceso finalizado,https://www.juntadeandalucia.es/institutodeadministracionpublica/publico/seleccionjunta.filter?step=read&cp=1&id=1&chm=-1&ca=-1&cu=15&v=1&cdp=-1&ch=50&cd=46767,2021-11-02
2009,A1.1200 Administradoras/Administradores de Gestión Financiera,Personal Funcionario - Promoción interna,A1.1 Cuerpo Superior de Administradoras y Administradores,10,29/04/2009,Boja Nº 65 de 03/04/2009,http://www.juntadeandalucia.es/boja/2009/65/d10.pdf,No,Proceso finalizado,https://www.juntadeandalucia.es/institutodeadministracionpublica/publico/seleccionjunta.filter?step=read&cp=1&id=1&chm=-1&ca=-1&cu=15&v=1&cdp=-1&ch=50&cd=46768,2021-11-02
2019,A1.1100 Administradoras/Administradores Generales (Estabilización),Personal Funcionario - Acceso libre,A1.1 Cuerpo Superior de Administradoras y Administradores,98,21/11/2019,BOJA nº 205 de 23/10/2019,https://www.juntadeandalucia.es/institutodeadministracionpublica/servlet/descarga?up=134883,Yes,Convocatoria 3º ejercicio,https://www.juntadeandalucia.es/institutodeadministracionpublica/publico/seleccionjunta.filter?step=read&cp=1&id=1&chm=-1&ca=-1&cu=15&v=1&cdp=-1&ch=50&cd=221883,2021-11-02
2019,A1.1200 Administradoras/Administradores de Gestión Financiera (Estabilización),Personal Funcionario - Acceso libre,A1.1 Cuerpo Superior de Administradoras y Administradores,12,21/11/2019,BOJA nº 205 de 23/10/2019,https://juntadeandalucia.es/boja/2019/205/BOJA19-205-00052-15516-01_00163731.pdf,Yes,Convocatoria 3º ejercicio,https://www.juntadeandalucia.es/institutodeadministracionpublica/publico/seleccionjunta.filter?step=read&cp=1&id=1&chm=-1&ca=-1&cu=15&v=1&cdp=-1&ch=50&cd=221885,2021-11-02
2018,A1.1100 Administradoras/Administradores Generales (Promoción Interna),Personal Funcionario - Promoción interna,A1.1 Cuerpo Superior de Administradoras y Administradores,280,NaN,BOJA nº 84 de 6 de Mayo de 2019,https://www.juntadeandalucia.es/institutodeadministracionpublica/servlet/descarga?up=130987,No,Oferta de plazas vacantes,https://www.juntadeandalucia.es/institutodeadministracionpublica/publico/seleccionjunta.filter?step=read&cp=1&id=1&chm=-1&ca=-1&cu=15&v=1&cdp=-1&ch=50&cd=214575,2021-11-02
2018,A1.1200 Administradoras/Administradores de Gestión Financiera (Promoción Interna),Personal Funcionario - Promoción interna,A1.1 Cuerpo Superior de Administradoras y Administradores,104,NaN,BOJA nº 84 de 6 de Mayo de 2019,https://juntadeandalucia.es/boja/2019/84/BOJA19-084-00046-6309-01_00154668.pdf,No,Proceso finalizado,https://www.juntadeandalucia.es/institutodeadministracionpublica/publico/seleccionjunta.filter?step=read&cp=1&id=1&chm=-1&ca=-1&cu=15&v=1&cdp=-1&ch=50&cd=214577,2021-11-02
2018,A1.1100 Administradoras/Administradores Generales,Personal Funcionario - Acceso libre,A1.1 Cuerpo Superior de Administradoras y Administradores,105,21/11/2019,BOJA nº 205 de 23/10/2019,https://www.juntadeandalucia.es/institutodeadministracionpublica/servlet/descarga?up=134871,Yes,Convocatoria lectura del 3º ejercicio,https://www.juntadeandalucia.es/institutodeadministracionpublica/publico/seleccionjunta.filter?step=read&cp=1&id=1&chm=-1&ca=-1&cu=15&v=1&cdp=-1&ch=50&cd=214407,2021-11-02
2018,A1.1200 Administradoras/Administradores de Gestión Financiera,Personal Funcionario - Acceso libre,A1.1 Cuerpo Superior de Administradoras y Administradores,85,21/11/2019,BOJA nº 205 de 23/10/2019,https://www.juntadeandalucia.es/institutodeadministracionpublica/servlet/descarga?up=134897,Yes,Convocatoria lectura del 3º ejercicio,https://www.juntadeandalucia.es/institutodeadministracionpublica/publico/seleccionjunta.filter?step=read&cp=1&id=1&chm=-1&ca=-1&cu=15&v=1&cdp=-1&ch=50&cd=214409,2021-11-02
2017,A1.1100 Administradoras/Administradores Generales (Promoción Interna),Personal Funcionario - Promoción interna,A1.1 Cuerpo Superior de Administradoras y Administradores,NaN,NaN,NaN,NaN,No,Proceso selectivo unificado con OEP 2018,https://www.juntadeandalucia.es/institutodeadministracionpublica/publico/seleccionjunta.filter?step=read&cp=1&id=1&chm=-1&ca=-1&cu=15&v=1&cdp=-1&ch=50&cd=204323,2021-11-02
2017,A1.1200 Administradoras/Administradores de Gestión Financiera (Promoción Interna),Personal Funcionario - Promoción interna,A1.1 Cuerpo Superior de Administradoras y Administradores,NaN,NaN,NaN,NaN,No,Proceso selectivo unificado con OEP 2018,https://www.juntadeandalucia.es/institutodeadministracionpublica/publico/seleccionjunta.filter?step=read&cp=1&id=1&chm=-1&ca=-1&cu=15&v=1&cdp=-1&ch=50&cd=204325,2021-11-02
2017,A1.1100 Administradoras/Administradores Generales,Personal Funcionario - Acceso libre,A1.1 Cuerpo Superior de Administradoras y Administradores,40,NaN,NaN,NaN,No,Proceso selectivo unificado,https://www.juntadeandalucia.es/institutodeadministracionpublica/publico/seleccionjunta.filter?step=read&cp=1&id=1&chm=-1&ca=-1&cu=15&v=1&cdp=-1&ch=50&cd=204239,2021-11-02
2017,A1.1100 Administradoras/Administradores Generales (Estabilización),Personal Funcionario - Acceso libre,A1.1 Cuerpo Superior de Administradoras y Administradores,46,NaN,NaN,NaN,No,Proceso selectivo unificado,https://www.juntadeandalucia.es/institutodeadministracionpublica/publico/seleccionjunta.filter?step=read&cp=1&id=1&chm=-1&ca=-1&cu=15&v=1&cdp=-1&ch=50&cd=221875,2021-11-02
2017,A1.1200 Administradoras/Administradores de Gestión Financiera (Estabilización),Personal Funcionario - Acceso libre,A1.1 Cuerpo Superior de Administradoras y Administradores,3,NaN,NaN,NaN,No,Proceso selectivo unificado,https://www.juntadeandalucia.es/institutodeadministracionpublica/publico/seleccionjunta.filter?step=read&cp=1&id=1&chm=-1&ca=-1&cu=15&v=1&cdp=-1&ch=50&cd=221877,2021-11-02
2017,A1.1200 Administradoras/Administradores de Gestión Financiera,Personal Funcionario - Acceso libre,A1.1 Cuerpo Superior de Administradoras y Administradores,40,NaN,NaN,NaN,No,Proceso selectivo unificado,https://www.juntadeandalucia.es/institutodeadministracionpublica/publico/seleccionjunta.filter?step=read&cp=1&id=1&chm=-1&ca=-1&cu=15&v=1&cdp=-1&ch=50&cd=204241,2021-11-02
2016,A1.1100 Administradoras/Administradores Generales (Promoción Interna),Personal Funcionario - Promoción interna,A1.1 Cuerpo Superior de Administradoras y Administradores,160,21/10/2016,"BOJA núm. 180, de 19 de septiembre de 2016",http://juntadeandalucia.es/boja/2016/180/BOJA16-180-00034-15935-01_00098291.pdf,No,Proceso finalizado,https://www.juntadeandalucia.es/institutodeadministracionpublica/publico/seleccionjunta.filter?step=read&cp=1&id=1&chm=-1&ca=-1&cu=15&v=1&cdp=-1&ch=50&cd=187029,2021-11-02
2016,A1.1200 Administradoras/Administradores de Gestión Financiera (Promoción Interna),Personal Funcionario - Promoción interna,A1.1 Cuerpo Superior de Administradoras y Administradores,80,21/10/2016,"BOJA núm. 180, de 19 de septiembre de 2016",http://juntadeandalucia.es/boja/2016/180/BOJA16-180-00034-15935-01_00098291.pdf,No,Proceso finalizado,https://www.juntadeandalucia.es/institutodeadministracionpublica/publico/seleccionjunta.filter?step=read&cp=1&id=1&chm=-1&ca=-1&cu=15&v=1&cdp=-1&ch=50&cd=187035,2021-11-02
2016,A1.1100 Administradoras/Administradores Generales,Personal Funcionario - Acceso libre,A1.1 Cuerpo Superior de Administradoras y Administradores,90,16/01/2017,"Resolución de 7 de diciembre de 2016 (BOJA núm. 238, de 14 de diciembre de 2016)",http://juntadeandalucia.es/boja/2016/238/BOJA16-238-00050-21762-01_00104020.pdf,No,Proceso finalizado,https://www.juntadeandalucia.es/institutodeadministracionpublica/publico/seleccionjunta.filter?step=read&cp=1&id=1&chm=-1&ca=-1&cu=15&v=1&cdp=-1&ch=50&cd=187027,2021-11-02
2016,A1.1200 Administradoras/Administradores de Gestión Financiera,Personal Funcionario - Acceso libre,A1.1 Cuerpo Superior de Administradoras y Administradores,86,NaN,"Resolución de 7 de diciembre de 2016 (BOJA núm. 238, de 14 de diciembre de 2016)",http://juntadeandalucia.es/boja/2016/238/BOJA16-238-00050-21762-01_00104020.pdf,No,Proceso finalizado,https://www.juntadeandalucia.es/institutodeadministracionpublica/publico/seleccionjunta.filter?step=read&cp=1&id=1&chm=-1&ca=-1&cu=15&v=1&cdp=-1&ch=50&cd=187033,2021-11-02
2016,A1.1100 Administradoras/Administradores Generales (Cupo promoción personal laboral),Promoción horizontal (cruzada),A1.1 Cuerpo Superior de Administradoras y Administradores,55,21/06/2017,"Resolución de 16 de mayo de 2017, de la Secretaría General para la Administración Pública, por la que se convocan pruebas selectivas (BOJA núm. 95 de 22 de Mayo de 2017)",http://juntadeandalucia.es/boja/2017/95/BOJA17-095-00024-8806-01_00114026.pdf,No,Listado definitivo de personas aprobadas en la oposición,https://www.juntadeandalucia.es/institutodeadministracionpublica/publico/seleccionjunta.filter?step=read&cp=1&id=1&chm=-1&ca=-1&cu=15&v=1&cdp=-1&ch=50&cd=187031,2021-11-02
2013,A1.1100 Administradoras/Administradores Generales (Promoción Interna),Personal Funcionario - Promoción interna,A1.1 Cuerpo Superior de Administradoras y Administradores,29,06/05/2014,"BOJA núm. 69, de 9 de abril de 2014",http://juntadeandalucia.es/boja/2014/69/BOJA14-069-00021-6021-01_00045665.pdf,No,Proceso finalizado,https://www.juntadeandalucia.es/institutodeadministracionpublica/publico/seleccionjunta.filter?step=read&cp=1&id=1&chm=-1&ca=-1&cu=15&v=1&cdp=-1&ch=50&cd=172839,2021-11-02
2013,A1.1200 Administradoras/Administradores de Gestión Financiera (Promoción Interna),Personal Funcionario - Promoción interna,A1.1 Cuerpo Superior de Administradoras y Administradores,30,06/05/2014,"BOJA núm. 69, de 9 de abril de 2014",https://www.juntadeandalucia.es/institutodeadministracionpublica/servlet/descarga?up=94653,No,Proceso finalizado,https://www.juntadeandalucia.es/institutodeadministracionpublica/publico/seleccionjunta.filter?step=read&cp=1&id=1&chm=-1&ca=-1&cu=15&v=1&cdp=-1&ch=50&cd=172841,2021-11-02
2013,A1.1200 Administradoras/Administradores de Gestión Financiera,Personal Funcionario - Acceso libre,A1.1 Cuerpo Superior de Administradoras y Administradores,59,14/10/2014,BOJA Nº 183 de 19/09/2014,https://www.juntadeandalucia.es/institutodeadministracionpublica/servlet/descarga?up=97335,No,Proceso finalizado,https://www.juntadeandalucia.es/institutodeadministracionpublica/publico/seleccionjunta.filter?step=read&cp=1&id=1&chm=-1&ca=-1&cu=15&v=1&cdp=-1&ch=50&cd=172827,2021-11-02
2010,A1.1100 Administradoras/Administradores Generales (Cupo promoción personal laboral),Personal Funcionario - Promoción interna,A1.1 Cuerpo Superior de Administradoras y Administradores,20,24/09/2011,BOJA Nº 172 de 01/09/2011,https://www.juntadeandalucia.es/institutodeadministracionpublica/servlet/descarga?up=68475,No,Proceso finalizado,https://www.juntadeandalucia.es/institutodeadministracionpublica/publico/seleccionjunta.filter?step=read&cp=1&id=1&chm=-1&ca=-1&cu=15&v=1&cdp=-1&ch=50&cd=110747,2021-11-02
2010,A1.1100 Administradoras/Administradores Generales,Personal Funcionario - Acceso libre,A1.1 Cuerpo Superior de Administradoras y Administradores,90,11/08/2011,BOJA Nº 140 de 19/07/2011,https://www.juntadeandalucia.es/institutodeadministracionpublica/servlet/descarga?up=67105,No,Proceso finalizado,https://www.juntadeandalucia.es/institutodeadministracionpublica/publico/seleccionjunta.filter?step=read&cp=1&id=1&chm=-1&ca=-1&cu=15&v=1&cdp=-1&ch=50&cd=110707,2021-11-02
2010,A1.1200 Administradoras/Administradores de Gestión Financiera,Personal Funcionario - Acceso libre,A1.1 Cuerpo Superior de Administradoras y Administradores,10,08/08/2011,BOJA Nº 138 de 15/07/2011,https://www.juntadeandalucia.es/institutodeadministracionpublica/servlet/descarga?up=66761,No,Proceso finalizado,https://www.juntadeandalucia.es/institutodeadministracionpublica/publico/seleccionjunta.filter?step=read&cp=1&id=1&chm=-1&ca=-1&cu=15&v=1&cdp=-1&ch=50&cd=110709,2021-11-02
2009,A1.1100 Administradoras/Administradores Generales,Personal Funcionario - Promoción interna,A1.1 Cuerpo Superior de Administradoras y Administradores,40,29/04/2009,Boja Nº 65 de 03/04/2009,http://www.juntadeandalucia.es/boja/2009/65/d10.pdf,No,Proceso finalizado,https://www.juntadeandalucia.es/institutodeadministracionpublica/publico/seleccionjunta.filter?step=read&cp=1&id=1&chm=-1&ca=-1&cu=15&v=1&cdp=-1&ch=50&cd=46767,2021-11-02
2009,A1.1200 Administradoras/Administradores de Gestión Financiera,Personal Funcionario - Promoción interna,A1.1 Cuerpo Superior de Administradoras y Administradores,10,29/04/2009,Boja Nº 65 de 03/04/2009,http://www.juntadeandalucia.es/boja/2009/65/d10.pdf,No,Proceso finalizado,https://www.juntadeandalucia.es/institutodeadministracionpublica/publico/seleccionjunta.filter?step=read&cp=1&id=1&chm=-1&ca=-1&cu=15&v=1&cdp=-1&ch=50&cd=46768,2021-11-02
2009,A1.1100 Administradoras/Administradores Generales,Personal Funcionario - Acceso libre,A1.1 Cuerpo Superior de Administradoras y Administradores,150,18/07/2009,BOJA Nº 122 de 25/06/2009,http://www.juntadeandalucia.es/boja/2009/122/d9.pdf,No,Proceso finalizado,https://www.juntadeandalucia.es/institutodeadministracionpublica/publico/seleccionjunta.filter?step=read&cp=1&id=1&chm=-1&ca=-1&cu=15&v=2&cdp=-1&ch=50&cd=46743,2021-11-02
2009,A1.1200 Administradoras/Administradores de Gestión Financiera,Personal Funcionario - Acceso libre,A1.1 Cuerpo Superior de Administradoras y Administradores,105,25/04/2009,Boja Nº 62 de 31/03/2009,http://www.juntadeandalucia.es/boja/2009/62/d6.pdf,No,Proceso finalizado,https://www.juntadeandalucia.es/institutodeadministracionpublica/publico/seleccionjunta.filter?step=read&cp=1&id=1&chm=-1&ca=-1&cu=15&v=2&cdp=-1&ch=50&cd=46744,2021-11-02
2019,A1.2001 Arquitectura Superior (Estabilización).,Personal Funcionario - Acceso libre,A1.2 Cuerpo Superior Facultativo,5,17/12/2019,"BOJA NÚMERO 221, DE 15 DE NOVIEMBRE DE 2019.",https://juntadeandalucia.es/boja/2019/221/16,Yes,Resultado de la fase de oposición,https://www.juntadeandalucia.es/institutodeadministracionpublica/publico/seleccionjunta.filter?step=read&cp=1&id=1&chm=-1&ca=-1&cu=15&v=2&cdp=-1&ch=50&cd=223233,2021-11-02
2019,A1.2002 Ingeniería Agrónoma (Estabilización).,Personal Funcionario - Acceso libre,A1.2 Cuerpo Superior Facultativo,8,17/12/2019,"BOJA NÚMERO 221, DE 15 DE NOVIEMBRE DE 2019.",https://juntadeandalucia.es/boja/2019/221/16,No,Convocatoria lectura del 3º ejercicio,https://www.juntadeandalucia.es/institutodeadministracionpublica/publico/seleccionjunta.filter?step=read&cp=1&id=1&chm=-1&ca=-1&cu=15&v=2&cdp=-1&ch=50&cd=223235,2021-11-02
2019,A1.2005 Ingeniería de Minas (Estabilización).,Personal Funcionario - Acceso libre,A1.2 Cuerpo Superior Facultativo,1,17/12/2019,"BOJA NÚMERO 221, DE 15 DE NOVIEMBRE DE 2019.",https://juntadeandalucia.es/boja/2019/221/16,No,Lista definitiva de personas aprobadas,https://www.juntadeandalucia.es/institutodeadministracionpublica/publico/seleccionjunta.filter?step=read&cp=1&id=1&chm=-1&ca=-1&cu=15&v=2&cdp=-1&ch=50&cd=223237,2021-11-02
2019,A1.2007 Biología (Estabilización).,Personal Funcionario - Acceso libre,A1.2 Cuerpo Superior Facultativo,6,17/12/2019,"BOJA NÚMERO 221, DE 15 DE NOVIEMBRE DE 2019.",https://juntadeandalucia.es/boja/2019/221/16,No,Convocatoria 3º ejercicio,https://www.juntadeandalucia.es/institutodeadministracionpublica/publico/seleccionjunta.filter?step=read&cp=1&id=1&chm=-1&ca=-1&cu=15&v=2&cdp=-1&ch=50&cd=223239,2021-11-02
